Sub,AgeAtTestingCalculated,Sex,TwinType,FA_A,FA_B,SC_A,SC_B
00971,28,1,3,NA,0.3851329463150334,NA,0.980833554645777
01013,37,2,1,1.2314539132320759,0.14163198410792585,1.2154810500435318,0.18622162923942379
01014,31,2,1,0.2802527585835458,0.2257416297286746,0.267946739555906,-0.28748126674003965
01020,47,2,1,NA,0.7270463844669631,NA,-0.6486698180830271
01023,33,2,1,-0.9349846692509206,-0.7093166288786628,-0.39970736603861723,0.5588913389741959
01026,39,2,1,1.001158226790271,NA,-0.43580044983675614,NA
01027,38,2,1,0.393560536087329,NA,0.16926817113849274,NA
01029,45,2,1,NA,-1.3101487246505759,NA,-1.301184162719502
01040,48,2,1,-0.26436197036108505,-0.8630118741403742,0.5112415950905739,-0.5022972123687911
01045,35,2,1,0.38284825258392874,0.18879796392179699,0.07630585435492243,0.6669222767330167
01065,46,2,3,-1.3655944510158418,NA,0.4353213232343331,NA
01077,39,2,3,-1.0785460867679246,0.6833673513840054,-0.37451894995646906,-0.2840223226852732
01086,39,2,3,-0.6993339394086956,0.8744649059427753,0.5497691601205887,0.7022348496329637
01092,45,2,3,-0.9283388865884061,0.9175072246597028,1.2080353263823056,0.7873746105910119
01105,46,2,3,0.5673291537838524,0.13909474871488023,-0.5933659686048812,-0.8385100912738291
01122,40,2,3,1.9576561662318845,NA,0.1363014926440228,NA
01153,51,1,1,-0.6163952207815276,0.08235828308752137,0.20363178290925008,0.028447728538001846
01220,20,1,3,NA,-0.3816617779196634,NA,0.32416398017184417
01291,32,1,3,0.005222530928598001,-1.1159354789400677,-0.36715308969984256,0.05639007947042183
01313,48,1,3,0.8313351993148422,NA,-0.6583460027537308,NA
01313,49,1,3,NA,1.0680112096323056,NA,0.18449651892294083
01314,38,1,1,0.8994951335977237,0.7695847182112877,-0.12266532111128807,-0.49065196545690787
01319,36,1,1,0.7102667740597411,-0.9770923904574542,-0.19278947792908627,0.10321938075355344
01328,44,1,1,NA,0.10872349313570559,NA,0.5374588357065115
01341,42,1,1,NA,-1.294718112112785,NA,0.10976043669878786
01357,39,1,1,0.480846328169713,-0.38594949441626225,0.8270820035422144,-0.33287370304458486
01360,48,1,1,-0.26835400041587965,NA,-0.21451458824556877,NA
01387,33,2,3,NA,0.17994085996298853,NA,0.25082919293487715
01392,46,2,3,-0.07691431958160402,0.3002225309285979,-0.35604004005055406,0.5828469103001567
01403,46,2,3,0.1106520451151105,0.34388645018408237,-0.9094946223944191,-1.2843504997254702
01427,31,2,3,NA,-1.818740369822528,NA,-0.30109557589310293
01438,22,2,3,-2.6652814540440044,NA,1.135725001968229,0.2258535204969268
01440,39,2,1,NA,-1.3032493019748412,NA,-0.08995131796331499
01443,28,2,1,1.671942784377204,NA,-0.31994695625241437,0.8427227534823587
