Sub,AgeAtTestingCalculated,Sex,TwinType,FA_A,FA_B,SC_A,SC_B
03495,55,2,1,NA,5.19,NA,5.13
03496,44,2,1,4.23,3.285,5.74,5.1
03498,67,2,1,5.335,4.8100000000000005,6,5.23
03516,52,2,3,NA,3.5,NA,3.84
03519,45,2,1,3.8349999999999995,3.3349999999999995,3.9899999999999998,4.77
03558,41,1,3,3.9850000000000003,4.63,5,4.68
03572,36,2,3,NA,5.985,NA,5.11
03581,27,2,3,NA,4.38,NA,4.78
03587,50,1,3,NA,5.025,NA,3.9699999999999998
03619,57,2,3,4.945,NA,4.43,NA
03654,51,2,3,NA,4.12,NA,5.4
03666,19,2,3,NA,3.845,NA,5.0600000000000005
03672,21,2,3,NA,2.1,NA,3.96
03685,36,2,1,3.92,2.355,4.5600000000000005,5.67
03710,26,2,3,4.785,4.315,5.11,4.77
03739,35,2,3,5.0649999999999995,NA,5.79,NA
03742,36,2,3,4.66,4.6,4.87,4.9
03769,48,2,3,4.16,4.73,4.7,5.07
03775,35,2,3,1.52,2.6399999999999997,3.7700000000000005,4.970000000000001
03888,33,2,1,4.195,4.2,4.79,4.18
03894,38,2,3,NA,2.695,NA,4.97
03939,38,2,3,NA,5.75,NA,4.96
03979,19,1,3,3.21,4.075,6.68,5.83
03981,36,2,3,4.375,NA,6.83,NA
03993,59,2,3,NA,6.75,NA,7.31
04007,67,1,1,4.6850000000000005,4.16,5.89,6.02
04008,63,1,1,5.61,4.975,5.37,5.25
04012,69,1,1,5.26,6.185,4.8,4.6
04013,55,1,1,4.595,NA,6.14,NA
04013,54,1,1,NA,4.28,NA,4.98
04014,73,1,1,4.61,5.45,5.54,5.32
04017,48,1,1,2.1049999999999995,3.4050000000000002,4.87,4.26
04022,60,1,1,3.75,NA,5.529999999999999,NA
04023,66,1,1,5.185,5.355,5.98,6.0600000000000005
04024,63,1,1,NA,NA,3.33,NA
04025,40,1,1,2.67,3.285,4.76,5.3100000000000005
04027,72,1,1,5.13,4.98,4.66,5.470000000000001
04028,44,1,1,5.07,NA,5.7,NA
04029,54,1,1,5.485,4.365,5.86,5.59
04030,45,1,1,NA,3.93,NA,5.62
04032,23,1,1,4.7,4.5649999999999995,4.58,5.45
04047,35,2,3,NA,3.5100000000000002,NA,4.11
04050,66,2,3,4.885,4.585,4.61,6.239999999999999
04051,59,2,3,5.415,NA,4.45,NA
04052,68,2,3,3.8699999999999997,5.105,4.26,4.1899999999999995
04061,64,2,3,4.42,3.715,5.45,5.4
04065,46,2,3,5.075,4.715,7.26,4.51
04071,61,2,3,4.91,6.59,4.04,5.42
04073,56,2,3,4.765,6.405,5.5600000000000005,5.8
04080,31,2,3,5.315,NA,5.84,NA
04082,64,2,3,3.6550000000000002,4.47,3.66,5.4399999999999995
04085,74,2,3,3.85,NA,4.6,4.68
04093,65,2,3,3.9350000000000005,4.295,3.84,4.54
04098,69,2,3,4.459999999999999,4.68,4.52,4.6899999999999995
04100,46,2,3,5.04,4.895,5.41,3.99
04110,66,2,3,NA,5.9399999999999995,NA,5.65
04118,79,2,3,6.63,5.635,5.1899999999999995,5.6
04119,62,2,3,4.615,4.71,4.84,4.529999999999999
04125,29,2,3,5.165,4.4350000000000005,5.06,5.46
04130,28,2,3,3.6,3.92,3.21,4.869999999999999
04133,61,2,3,4.53,4.6,6.119999999999999,4.15
04148,52,2,3,4.79,5.39,4.74,6.84
04149,51,2,3,4.145,4.105,4.42,3.08
04152,34,2,3,4.48,4.1,5.46,4.73
04153,55,2,3,4.21,4.99,5.79,5.17
04154,67,2,3,5.695,5.9,5,4.510000000000001
04156,55,2,3,4.895,3.625,4.58,5
04159,34,2,3,3.0050000000000003,4.07,5.2,5.73
04160,22,2,3,NA,4.4350000000000005,NA,4.2
04172,69,2,3,4.295,5.11,5.55,5.279999999999999
04174,55,2,3,5.3,4.695,5.59,5.11
04188,63,2,3,4.545,4.55,5.97,3.7900000000000005
04209,48,2,1,NA,5.33,NA,6.26
04211,60,2,1,NA,5.095000000000001,NA,4.68
04213,28,2,1,5.12,2.59,5.45,6.05
04214,59,2,1,5.195,5,4.71,4.58
04215,45,2,1,NA,2.07,NA,4.43
04218,47,2,1,5.075,NA,6.79,NA
04219,62,2,1,3.7649999999999997,5.455,4.79,5.1899999999999995
04220,27,2,1,NA,1.26,NA,NA
04222,35,2,1,4.369999999999999,4.4350000000000005,4.7,4.95
04224,73,2,1,5.9350000000000005,5.6,3.3600000000000003,4.7
04225,26,2,1,2.8600000000000003,2.61,5.7,4.58
04227,64,2,1,5.2,6.09,6.23,7.29
04235,47,2,1,NA,4.675,4.4399999999999995,4.54
04237,53,2,1,NA,3.6199999999999997,NA,3.8699999999999997
04238,55,2,1,NA,NA,5.59,NA
04242,56,2,1,4.58,4.935,4.8,4.7
04243,51,2,1,5.915,3.125,5.619999999999999,4.76
04247,77,2,1,6.745,5.22,5.83,5.2
04251,64,2,1,5.705,NA,5.15,4.760000000000001
04257,65,2,1,5.59,6.355,6.02,5.68
04260,42,2,1,4.970000000000001,4.63,5.6,6.7
04261,60,2,1,3.7350000000000003,6.055,5.83,6.54
04262,59,2,1,5.025,4.53,6.33,4.5600000000000005
04263,49,2,1,5.45,5.535,5.3100000000000005,5.63
04264,47,2,1,4.369999999999999,3.715,6.22,4.66
04265,76,2,1,2.115,6.765,3.5,5.61
04280,71,2,1,5.825,NA,3.43,NA
04284,51,2,1,3.17,5.375,3.1,5.74
04285,58,2,1,4.545,4.88,5.79,5.35
04287,27,2,1,4.245,4.355,4.97,4.81
04288,33,2,1,3.7449999999999997,4.035,4.82,4.62
04291,63,2,1,3.5599999999999996,3.93,4.21,4.47
04297,60,2,1,5.405,5.115,6.32,4.39
04299,64,2,1,5.825,NA,6,NA
04299,65,2,1,NA,5.17,NA,6.08
04301,52,2,1,6.445,5.245,5.82,4.95
04303,62,2,1,NA,5.305,NA,5.93
04310,62,2,1,5.220000000000001,NA,5.459999999999999,NA
04315,49,2,1,NA,5.705,NA,6.78
04318,43,2,1,NA,4.61,NA,6.369999999999999
04319,76,2,1,NA,2.105,NA,4.67
04324,41,2,1,3.935,NA,4.61,NA
04329,28,2,1,4.1,3.945,4.72,4.65
04330,20,2,1,4.675,4.495,4.88,4.86
04331,66,2,1,5.28,5.145,6.23,5.92
04334,56,2,1,5.74,6.335,5.02,5.41
04335,52,2,1,5.805,5.760000000000001,5.15,5.08
04339,48,2,1,4.625,NA,5.93,NA
04340,60,2,1,NA,5.494999999999999,NA,4.6899999999999995
04341,55,2,1,5.23,5.035,5.38,5.6
04345,72,2,1,5.95,5.3,5.49,4.529999999999999
04348,58,2,1,3.995,5.095,5.12,4.1
04351,70,2,1,3.55,4.08,4.11,4.82
04353,60,2,1,NA,5.275,NA,5.34
04358,42,2,1,4.59,NA,5.27,NA
04359,50,2,1,NA,3.21,NA,4.2
04361,52,2,1,NA,5.805,NA,5.96
04374,52,2,1,4.97,4.945,5.75,5.1899999999999995
04384,58,2,1,NA,3.45,NA,4.7
04387,62,2,1,5.3,NA,5.24,NA
04392,55,2,1,4.585,NA,4.15,NA
04393,38,2,1,5.76,3.9799999999999995,5.89,4.99
04395,66,2,1,NA,5.71,NA,5.25
04399,58,2,1,NA,5.33,5.08,5.74
04403,75,2,1,4.989999999999999,5.095,4.64,4.9399999999999995
04405,48,2,1,4.13,4.465,4.85,4.59
04406,24,2,1,NA,3.855,NA,5.02
04407,38,2,1,4.654999999999999,5.2,4.779999999999999,6.88
04409,29,2,1,5.365,3.56,5.91,5.720000000000001
04410,56,2,1,3.7199999999999998,5.84,5.21,5.510000000000001
04413,41,2,1,5.785,4.805,4.8100000000000005,5.05
04416,46,2,1,NA,6.3100000000000005,NA,4.8
04417,47,2,1,4.345000000000001,3.95,5.62,3.3099999999999996
04425,53,2,1,3.75,5.005,4.8100000000000005,5.18
04429,39,2,1,NA,4.785,NA,4.14
04432,35,2,1,NA,3.585,NA,5.029999999999999
04435,52,2,1,NA,2.935,NA,4.95
04436,51,2,1,3.705,5.89,5.66,6.01
04438,20,2,1,3.8600000000000003,2.12,5.21,5.24
04441,46,2,1,4.33,4.9399999999999995,4.35,5.16
04442,41,2,1,5.115,NA,6.3,NA
04443,55,2,1,4.77,3.99,5.23,4.57
04445,53,2,1,5.0649999999999995,3.875,5.54,5.58
04446,27,2,1,3.7199999999999998,4.535,5.130000000000001,5.23
04454,62,2,1,4.775,6.575,3.85,5.720000000000001
04456,52,2,1,4.705,5.785,4.73,5.6899999999999995
04457,52,2,1,3.8699999999999997,5.025,5.1899999999999995,5.05
04459,53,2,1,4.765,4.994999999999999,3.91,5.5
04461,62,2,1,5.7,5.455,4.9,4.87
04462,65,2,1,2.085,NA,6.1899999999999995,6.36
04463,32,2,1,3.25,NA,5.470000000000001,NA
04467,63,2,1,1.395,2.385,3.07,4.53
04469,52,2,1,NA,4.739999999999999,NA,5.970000000000001
04470,49,2,1,5.36,NA,5.64,NA
04471,42,2,1,2.9850000000000003,4,5.24,4.02
04472,58,2,1,5.065,4.12,4.46,6.11
04475,65,2,1,NA,NA,NA,6.5
04476,49,2,1,3.75,4.24,3.32,3.7900000000000005
04477,27,2,1,4.86,4.92,5.3,5.71
04479,65,2,1,4.43,5.355,4.720000000000001,5.01
04480,44,2,1,4.165,1.825,5.09,3.51
04481,69,2,1,NA,NA,NA,5.85
04485,38,2,1,3.245,2.625,4.12,4.39
04487,42,2,1,4.455,5.64,4.62,5.42
04494,63,2,1,4.635,4.11,4.82,4.07
04495,34,2,1,3.48,3.5200000000000005,5.27,5.08
04499,60,2,1,5.815,4.220000000000001,6.23,6.26
04500,30,2,1,4.99,NA,4.89,NA
U0004,16,2,1,NA,NA,5.56,NA
U0005,19,2,3,NA,2.1550000000000002,NA,4.61
U0007,22,2,1,NA,2.055,NA,5.470000000000001
U0008,54,1,1,5.63,5.6850000000000005,6.54,5.03
U0009,30,2,3,3.45,4.015,4.1899999999999995,4.73
U0010,17,2,1,4.17,3.95,5.04,5.869999999999999
U0011,35,1,3,4.595,3.85,5.86,NA
U0012,21,2,1,NA,2.795,NA,2.58
U0013,18,2,1,4.470000000000001,4.65,5.48,5.76
U0014,40,2,1,3.5149999999999997,4.855,3.58,4.92
U0015,25,2,1,3.5599999999999996,4.225,5.39,4.78
U0019,21,1,1,4.22,4.335,5.21,5.52
U0021,25,2,1,4.61,2.375,5.96,4.01
U0023,25,2,1,4.040000000000001,4.215,5.07,5.45
U0025,19,2,1,4.035,3.0949999999999998,4.31,4.12
U0027,41,2,3,NA,3.775,NA,4.8100000000000005
U0028,44,2,3,2.9,3.855,4.869999999999999,4.89
U0029,39,2,1,2.41,NA,4.970000000000001,3.2
U0030,44,2,1,3.005,NA,4.95,NA
U0031,64,2,1,NA,5.2,NA,4.38
U0033,31,2,1,3.68,NA,5.16,NA
U0034,24,2,3,2.18,NA,5.17,NA
U0036,23,2,1,4.54,4.295,5.220000000000001,5.45
U0037,25,2,1,4.34,4.91,5.11,5.68
U0039,26,2,1,4.45,NA,5.7,NA
U0040,29,2,3,4.36,3.425,4.72,4.6899999999999995
U0043,27,2,3,3.005,2.8600000000000003,5.869999999999999,5.01
U0044,16,2,1,2.105,3.7700000000000005,5.529999999999999,6.05
U0046,40,2,1,4.005000000000001,4.9350000000000005,4.41,5.029999999999999
U0047,30,1,1,3.935,NA,6.24,NA
U0049,65,2,1,5.705,NA,4.65,NA
U0050,39,2,1,3.075,NA,5.529999999999999,NA
U0051,55,2,1,4.515,NA,4.8100000000000005,NA
U0053,53,2,3,5.425,4.1850000000000005,4.64,5.18
U0054,53,2,1,2.725,4.404999999999999,4.92,5.48
U0056,18,2,1,NA,4.255000000000001,NA,6.029999999999999
U0059,22,2,3,NA,3.6149999999999998,NA,5.17
U0061,29,1,3,4.585,3.88,5.42,6.84
U0063,24,2,1,4.154999999999999,NA,6.14,NA
U0064,24,2,1,3.715,NA,4.86,NA
U0065,16,2,1,NA,3.7350000000000003,NA,6.11
