Sub,AgeAtTestingCalculated,Sex,TwinType,FA_A,FA_B,SC_A,SC_B
01314,38,1,1,0.22143744381664315,0.5447851948720023,1.2030242966184288,-0.0898332538080085
01319,36,1,1,1.6147552418243647,0.33390976424059116,1.072720009760049,-0.11496457044705184
01328,44,1,1,NA,-0.3175697305557892,NA,-0.5237442544640415
01341,42,1,1,NA,0.8163391896261799,NA,1.021444383693686
01357,39,1,1,1.3844628151218346,0.804058919265132,0.5094904843539539,2.0622385112269717
01360,48,1,1,0.255617401701239,NA,0.582932669869987,NA
01387,33,2,3,NA,0.3509211844290082,NA,1.458822604379973
01392,46,2,3,-1.4359226876854274,1.4846982957070676,0.03632556805885865,0.9642788374399567
01403,46,2,3,-0.2389102204721702,0.21021916234585405,-0.5542924639671903,0.38489323351342725
01427,31,2,3,NA,-0.9588466894616672,NA,-1.6803610186773352
01438,22,2,3,-1.9142437422934317,NA,-1.127876477736679,-0.5972454486275404
01440,39,2,1,NA,1.833962854883486,NA,-0.6094043487244047
01443,28,2,1,-0.7212890559524628,NA,1.5163360841280842,1.20998197225017
01445,47,2,1,0.38464006152393826,0.6777481606982709,0.44403618782400567,1.7418997483963221
01454,35,2,1,NA,1.0482987845492364,NA,1.0988490618258329
01467,45,2,1,NA,-0.0311989057290923,NA,-1.2143644868772039
01480,48,2,1,NA,NA,NA,0.5179892544887196
01495,30,2,1,-0.47966619099287217,-0.5112551945472518,0.28524239418744135,-0.8369754723694722
01519,32,1,1,0.8761608873114731,-1.3233871030389157,-1.1827332376454394,-1.06184089359155
01544,21,1,1,-1.5793574584483434,0.4825294773284253,-0.15886389250309757,-2.0953273426542056
01569,30,1,1,-0.3941302842338326,-0.3484621322596614,-0.24038001865281453,-1.1443499515707032
01583,43,1,1,0.678448205781511,NA,0.09359956753862061,NA
01583,42,1,1,NA,0.9043096686963714,NA,0.40601869839275134
01587,43,1,1,0.8551463610605147,0.33380594085318593,-0.05041021660601687,0.7310159668610448
01594,36,2,3,0.23215962055468348,NA,0.8299441475818286,NA
01598,48,2,3,-1.5859154237224709,NA,1.0181475747408362,NA
01607,34,2,3,NA,0.7786735360334913,NA,0.8767476941793815
01609,48,2,3,NA,-0.3049782791717815,NA,0.08580952887494067
01612,33,2,3,-0.13160782963424783,-1.8080751797518813,-1.5045682395522908,0.626716406510749
01614,43,2,3,0.449670329476426,-0.49495389841149673,-2.0871815069128283,-0.4659357175535698
01638,40,2,3,NA,-2.496384816076135,0.26695400607628306,-0.31458307086113463
01662,38,2,3,-0.5633319494089042,-0.395503714873768,-2.741092389952508,-0.9890516667222459
01673,44,2,3,-0.8212102621669535,0.8388516467663978,2.3191270838597102,-0.42048533655433395
